Unnamed: 0,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
258623,MA0101202211A0090023,김종구부산어묵,,I2,음식,I210,김밥/만두/분식,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109950002,1,대지,995.0,2.0,경기도 수원시 영통구 영통동 995-2,411173177007.0,경기도 수원시 영통구 봉영로,1606.0,,4111710500109950002001276,미네시티,경기도 수원시 영통구 봉영로 1606,443470,16704,,1.0,,127.074474721364,37.2538644242855
258829,MA0101202211A0033967,무물,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110370001,1,대지,1037.0,1.0,경기도 수원시 영통구 영통동 1037-1,411173177013.0,경기도 수원시 영통구 청명남로,48.0,1.0,4111710500110370001000999,,경기도 수원시 영통구 청명남로 48-1,443470,16705,,1.0,,127.076743288598,37.2536388395641
258866,MA0101202211A0057673,백작라이브,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980002,1,대지,998.0,2.0,경기도 수원시 영통구 영통동 998-2,411174331084.0,경기도 수원시 영통구 반달로7번길,30.0,,4111710500109980002001203,르네상스시티프라자,경기도 수원시 영통구 반달로7번길 30,443470,16704,,,,127.074888873099,37.2531828286819
258876,MA0101202211A0007052,범맥주수원,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100002,1,대지,1010.0,2.0,경기도 수원시 영통구 영통동 1010-2,411174331172.0,경기도 수원시 영통구 청명남로34번길,8.0,,4111710500110100002001000,동양프라자,경기도 수원시 영통구 청명남로34번길 8,443470,16705,,1.0,,127.075913655326,37.252343801571
259161,MA0101202211A0094042,고운돈79냉삼집,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110140002,1,대지,1014.0,2.0,경기도 수원시 영통구 영통동 1014-2,411173177005.0,경기도 수원시 영통구 반달로,50.0,,4111710500110140002000495,,경기도 수원시 영통구 반달로 50,443470,16705,,1.0,,127.07721820262,37.2498218972927
259202,MA0101202211A0084109,롤링파스타수원,,I2,음식,I204,서양식,I20402,파스타/스테이크,I56123,서양식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980007,1,대지,998.0,7.0,경기도 수원시 영통구 영통동 998-7,411173177013.0,경기도 수원시 영통구 청명남로,25.0,,4111710500109980007000001,,경기도 수원시 영통구 청명남로 25,443470,16704,,2.0,,127.074718004891,37.2524065517879
259766,MA0101202210A0023947,한량통닭수원,,I2,음식,I210,치킨,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110120001,1,대지,1012.0,1.0,경기도 수원시 영통구 영통동 1012-1,411174331083.0,경기도 수원시 영통구 반달로35번길,30.0,,4111710500110120001056687,영통역아이파크,경기도 수원시 영통구 반달로35번길 30,443470,16705,,,,127.077453708141,37.2517700987869
259860,MA0101202210A0036698,은하전골,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110020002,1,대지,1002.0,2.0,경기도 수원시 영통구 영통동 1002-2,411174331173.0,경기도 수원시 영통구 청명남로4번길,13.0,14.0,4111710500110020002001260,,경기도 수원시 영통구 청명남로4번길 13-14,443470,16705,,,,127.074663016443,37.2504507453461
260976,MA010120220805253539,뉴파브,,I2,음식,I211,주점,I21102,무도 유흥 주점,I56212,무도 유흥 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100011,1,대지,1010.0,11.0,경기도 수원시 영통구 영통동 1010-11,411174331083.0,경기도 수원시 영통구 반달로35번길,21.0,,4111710500110100011001174,,경기도 수원시 영통구 반달로35번길 21,443470,16705,,1.0,,127.075862360583,37.2519288974241
260986,MA010120220805258255,불꽃상회,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110005,1,대지,1011.0,5.0,경기도 수원시 영통구 영통동 1011-5,411174331172.0,경기도 수원시 영통구 청명남로34번길,21.0,,4111710500110110005000976,,경기도 수원시 영통구 청명남로34번길 21,443470,16705,,2.0,,127.076714255244,37.2523230142224
261469,MA0101202210A0032354,24시전주국밥,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110370003,1,대지,1037.0,3.0,경기도 수원시 영통구 영통동 1037-3,411173177013.0,경기도 수원시 영통구 청명남로,46.0,,4111710500110370003001141,,경기도 수원시 영통구 청명남로 46,443470,16705,,1.0,,127.076531547609,37.2534389474063
262450,MA0101202210A0060050,할리스커피,,I2,음식,I212,카페,I21201,카페,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110000001,1,대지,1000.0,1.0,경기도 수원시 영통구 영통동 1000-1,411173177013.0,경기도 수원시 영통구 청명남로,10.0,,4111710500110000001001232,,경기도 수원시 영통구 청명남로 10,443470,16705,,1.0,,127.074116490091,37.2508970207377
262746,MA0101202210A0067584,임브레이스,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110060010,1,대지,1006.0,10.0,경기도 수원시 영통구 영통동 1006-10,411174331058.0,경기도 수원시 영통구 매영로393번길,26.0,,4111710500110060010000959,,경기도 수원시 영통구 매영로393번길 26,443470,16705,,1.0,,127.075657516955,37.2502422501142
264933,MA010120220800086784,해원소매,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110010012,1,대지,1001.0,12.0,경기도 수원시 영통구 영통동 1001-12,411174331173.0,경기도 수원시 영통구 청명남로4번길,13.0,11.0,4111710500110010012001257,,경기도 수원시 영통구 청명남로4번길 13-11,443470,16705,,,,127.07436930597,37.2505025154044
265567,MA010120220800095754,미식회관,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110360005,1,대지,1036.0,5.0,경기도 수원시 영통구 영통동 1036-5,411174331174.0,경기도 수원시 영통구 청명남로50번길,18.0,,4111710500110360005001080,,경기도 수원시 영통구 청명남로50번길 18,443470,16705,,1.0,,127.077436130134,37.2532117142994
266692,MA010120220800045629,봉추찜닭,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980006,1,대지,998.0,6.0,경기도 수원시 영통구 영통동 998-6,411173177013.0,경기도 수원시 영통구 청명남로,21.0,,4111710500109980006001221,아셈프라자,경기도 수원시 영통구 청명남로 21,443470,16704,,,,127.074452561014,37.2519899734117
267639,MA010120220800290754,팔선생,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110080007,1,대지,1008.0,7.0,경기도 수원시 영통구 영통동 1008-7,411173177005.0,경기도 수원시 영통구 반달로,26.0,1.0,4111710500110080007001212,,경기도 수원시 영통구 반달로 26-1,443470,16705,,,,127.074981728,37.2511200461788
268510,MA010120220800272101,던킨도너츠영통,,I2,음식,I210,빵/도넛,I21001,빵/도넛,I56191,제과점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109940002,1,대지,994.0,2.0,경기도 수원시 영통구 영통동 994-2,411173177007.0,경기도 수원시 영통구 봉영로,1576.0,,4111710500109940002001275,영통홈플러스,경기도 수원시 영통구 봉영로 1576,443470,16704,,1.0,,127.072594887193,37.2518042298368
269689,MA010120220800159678,이디야커피,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109950005,1,대지,995.0,5.0,경기도 수원시 영통구 영통동 995-5,411173177007.0,경기도 수원시 영통구 봉영로,1590.0,,4111710500109950005001226,밀레니엄프라자,경기도 수원시 영통구 봉영로 1590,443470,16704,,,,127.073428429781,37.2527749272534
269871,MA010120220800147838,이루카,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110090001,1,대지,1009.0,1.0,경기도 수원시 영통구 영통동 1009-1,411174331171.0,경기도 수원시 영통구 청명남로28번길,2.0,,4111710500110090001001204,아이텐텐빌딩,경기도 수원시 영통구 청명남로28번길 2,443470,16705,,,,127.075231275422,37.2519149592836
271696,MA010120220800373334,데이비드커피랩,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109960003,1,대지,996.0,3.0,경기도 수원시 영통구 영통동 996-3,411173177007.0,경기도 수원시 영통구 봉영로,1620.0,,4111710500109960003001214,대우월드마크영통,경기도 수원시 영통구 봉영로 1620,443851,16704,,1.0,,127.075858316337,37.255028632792
273992,MA010120220800532294,룸즈,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100013,1,대지,1010.0,13.0,경기도 수원시 영통구 영통동 1010-13,411173177013.0,경기도 수원시 영통구 청명남로,30.0,,4111710500110100013001178,거성빌딩,경기도 수원시 영통구 청명남로 30,443470,16705,,9.0,,127.075419475081,37.2521957685201
274957,MA010120220800487019,미소곱창2,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110005,1,대지,1011.0,5.0,경기도 수원시 영통구 영통동 1011-5,411174331172.0,경기도 수원시 영통구 청명남로34번길,21.0,,4111710500110110005000976,,경기도 수원시 영통구 청명남로34번길 21,443470,16705,,,,127.076714255244,37.2523230142224
275809,MA010120220800711113,대가떡방,,I2,음식,I210,떡/한과,I21002,떡/한과,C10711,떡류 제조업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109630002,1,대지,963.0,2.0,경기도 수원시 영통구 영통동 963-2,411174331054.0,경기도 수원시 영통구 매영로310번길,36.0,,4111710500109630002000072,신성신안쌍용진흥아파트,경기도 수원시 영통구 매영로310번길 36,443470,16697,,,,127.066250670443,37.2534574379614
276180,MA010120220800754600,카페칸나,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110240003,1,대지,1024.0,3.0,경기도 수원시 영통구 영통동 1024-3,411173012001.0,경기도 수원시 영통구 덕영대로,1693.0,,4111710500110240003000411,,경기도 수원시 영통구 덕영대로 1693,443470,16702,,2.0,,127.076508237355,37.2479601049718
276327,MA010120220800760273,화붐신간짬뽕,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110360016,1,대지,1036.0,16.0,경기도 수원시 영통구 영통동 1036-16,411174331174.0,경기도 수원시 영통구 청명남로50번길,6.0,13.0,4111710500110360016000965,,경기도 수원시 영통구 청명남로50번길 6-13,443470,16705,,,,127.077086382637,37.2532360215372
277053,MA010120220800686966,이너프,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110140005,1,대지,1014.0,5.0,경기도 수원시 영통구 영통동 1014-5,411173177005.0,경기도 수원시 영통구 반달로,54.0,,4111710500110140005000482,,경기도 수원시 영통구 반달로 54,443470,16705,,,,127.077524607618,37.2496530765897
278234,MA010120220800812060,장터밥상,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110050007,1,대지,1005.0,7.0,경기도 수원시 영통구 영통동 1005-7,411173177005.0,경기도 수원시 영통구 반달로,46.0,,4111710500110050007000996,,경기도 수원시 영통구 반달로 46,443470,16705,,2.0,,127.07669577711,37.2501422191909
278402,MA010120220800829205,파리바게뜨수원경희대점,,I2,음식,I210,빵/도넛,I21001,빵/도넛,I56191,제과점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110240010,1,대지,1024.0,10.0,경기도 수원시 영통구 영통동 1024-10,411173012001.0,경기도 수원시 영통구 덕영대로,1705.0,,4111710500110240010000522,일송프라자,경기도 수원시 영통구 덕영대로 1705,443470,16702,,1.0,,127.077838296781,37.2479614597652
279748,MA010120220800896234,201호,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100009,1,대지,1010.0,9.0,경기도 수원시 영통구 영통동 1010-9,411174331083.0,경기도 수원시 영통구 반달로35번길,19.0,,4111710500110100009000969,대원빌딩,경기도 수원시 영통구 반달로35번길 19,443470,16705,,2.0,,127.076191649834,37.251733226042
279909,MA010120220800897998,맛있는족발가게돈풍,,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109940002,1,대지,994.0,2.0,경기도 수원시 영통구 영통동 994-2,411173177007.0,경기도 수원시 영통구 봉영로,1576.0,,4111710500109940002001275,영통홈플러스,경기도 수원시 영통구 봉영로 1576,443470,16704,,,,127.072594887193,37.2518042298368
281913,MA010120220801052902,징기스,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110020001,1,대지,1002.0,1.0,경기도 수원시 영통구 영통동 1002-1,411174331170.0,경기도 수원시 영통구 청명남로12번길,16.0,,4111710500110020001001269,,경기도 수원시 영통구 청명남로12번길 16,443470,16705,,,,127.074740922708,37.2505324527323
281974,MA010120220801053653,붉은입술,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110390003,1,대지,1039.0,3.0,경기도 수원시 영통구 영통동 1039-3,411174331174.0,경기도 수원시 영통구 청명남로50번길,5.0,12.0,4111710500110390003001084,,경기도 수원시 영통구 청명남로50번길 5-12,443470,16705,,1.0,,127.077460386544,37.2539958560563
288097,MA010120220801236857,영동,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109640005,1,대지,964.0,5.0,경기도 수원시 영통구 영통동 964-5,411174331141.0,경기도 수원시 영통구 영통로290번길,25.0,,4111710500109640005003243,신나무실주공아파트,경기도 수원시 영통구 영통로290번길 25,443727,16697,,,,127.062711523954,37.2516002535281
289405,MA010120220801325125,지디,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110080009,1,대지,1008.0,9.0,경기도 수원시 영통구 영통동 1008-9,411173177005.0,경기도 수원시 영통구 반달로,28.0,,4111710500110080009001115,,경기도 수원시 영통구 반달로 28,443470,16705,,2.0,,127.075219524902,37.2510317941213
289568,MA010120220801333355,화성옥,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110080003,1,대지,1008.0,3.0,경기도 수원시 영통구 영통동 1008-3,411173177013.0,경기도 수원시 영통구 청명남로,16.0,,4111710500110080003001272,,경기도 수원시 영통구 청명남로 16,443470,16705,,,,127.074483590061,37.2512963726352
289572,MA010120220801338196,새마을식당수원,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980006,1,대지,998.0,6.0,경기도 수원시 영통구 영통동 998-6,411173177013.0,경기도 수원시 영통구 청명남로,21.0,,4111710500109980006001221,아셈프라자,경기도 수원시 영통구 청명남로 21,443470,16704,,,,127.074452561014,37.2519899734117
289632,MA010120220801334245,카페운트,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980005,1,대지,998.0,5.0,경기도 수원시 영통구 영통동 998-5,411174331084.0,경기도 수원시 영통구 반달로7번길,6.0,,4111710500109980005001223,센타프라자,경기도 수원시 영통구 반달로7번길 6,443470,16704,,,,127.074009229207,37.2522928795132
289968,MA010120220801339956,커피에반하다,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110370010,1,대지,1037.0,10.0,경기도 수원시 영통구 영통동 1037-10,411173177005.0,경기도 수원시 영통구 반달로,106.0,,4111710500110370010001137,,경기도 수원시 영통구 반달로 106,443470,16705,,1.0,,127.077203603727,37.2528674861385
290408,MA010120220801336259,영통낙원떡집,,I2,음식,I210,떡/한과,I21002,떡/한과,C10711,떡류 제조업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109680000,1,대지,968.0,,경기도 수원시 영통구 영통동 968,411174331054.0,경기도 수원시 영통구 매영로310번길,87.0,,4111710500109680000003236,동보신명아파트,경기도 수원시 영통구 매영로310번길 87,443470,16699,,,,127.064110481991,37.250593082368
290411,MA010120220801336262,바베피아,,I2,음식,I210,치킨,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109630002,1,대지,963.0,2.0,경기도 수원시 영통구 영통동 963-2,411174331054.0,경기도 수원시 영통구 매영로310번길,36.0,,4111710500109630002000072,신성신안쌍용진흥아파트,경기도 수원시 영통구 매영로310번길 36,443470,16697,,,,127.066250670443,37.2534574379614
290680,MA010120220801337189,올리브떡볶이,,I2,음식,I210,김밥/만두/분식,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109680000,1,대지,968.0,,경기도 수원시 영통구 영통동 968,411174331054.0,경기도 수원시 영통구 매영로310번길,87.0,,4111710500109680000003236,동보신명아파트,경기도 수원시 영통구 매영로310번길 87,443470,16699,,,,127.064110481991,37.250593082368
292877,MA010120220801392367,하누담,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110005,1,대지,1011.0,5.0,경기도 수원시 영통구 영통동 1011-5,411174331172.0,경기도 수원시 영통구 청명남로34번길,21.0,,4111710500110110005000976,,경기도 수원시 영통구 청명남로34번길 21,443470,16705,,,,127.076714255244,37.2523230142224
292890,MA010120220801396606,대도수산,,I2,음식,I201,한식,I20111,횟집,I56114,한식 해산물 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109610006,1,대지,961.0,6.0,경기도 수원시 영통구 영통동 961-6,411174331055.0,경기도 수원시 영통구 매영로345번길,7.0,,4111710500109610006001215,영통트리플렉스,경기도 수원시 영통구 매영로345번길 7,443470,16703,,2.0,,127.070892240979,37.2527640642355
293055,MA010120220801382479,리스본노래,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110090001,1,대지,1009.0,1.0,경기도 수원시 영통구 영통동 1009-1,411174331171.0,경기도 수원시 영통구 청명남로28번길,2.0,,4111710500110090001001204,아이텐텐빌딩,경기도 수원시 영통구 청명남로28번길 2,443470,16705,,,,127.075231275422,37.2519149592836
293069,MA010120220801382534,영통24시,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110410008,1,대지,1041.0,8.0,경기도 수원시 영통구 영통동 1041-8,411174331179.0,경기도 수원시 영통구 청명로77번길,22.0,,4111710500110410008001032,,경기도 수원시 영통구 청명로77번길 22,443470,16705,,,,127.078057821685,37.2530723814146
293622,MA010120220801388848,짱구네김밥,,I2,음식,I210,김밥/만두/분식,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109670002,1,대지,967.0,2.0,경기도 수원시 영통구 영통동 967-2,411174331088.0,경기도 수원시 영통구 봉영로1517번길,20.0,,4111710500109670002000625,극동풍림아파트,경기도 수원시 영통구 봉영로1517번길 20,443733,16699,,,,127.067109050789,37.2487514783894
293769,MA010120220801400168,써든스테이크,,I2,음식,I204,서양식,I20402,파스타/스테이크,I56123,서양식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109940002,1,대지,994.0,2.0,경기도 수원시 영통구 영통동 994-2,411173177007.0,경기도 수원시 영통구 봉영로,1576.0,,4111710500109940002001275,영통홈플러스,경기도 수원시 영통구 봉영로 1576,443470,16704,,1.0,,127.072594887193,37.2518042298368
294308,MA010120220801395910,삼척골뱅이,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110340002,1,대지,1034.0,2.0,경기도 수원시 영통구 영통동 1034-2,411173177005.0,경기도 수원시 영통구 반달로,98.0,,4111710500110340002001133,,경기도 수원시 영통구 반달로 98,443470,16705,,1.0,,127.077941740886,37.2524226889017
294550,MA010120220801382129,무안낙지골,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110030014,1,대지,1003.0,14.0,경기도 수원시 영통구 영통동 1003-14,411174331170.0,경기도 수원시 영통구 청명남로12번길,28.0,,4111710500110030014000958,,경기도 수원시 영통구 청명남로12번길 28,443470,16705,,,,127.07527474024,37.2502032175584
298414,MA010120220801418275,코니핑크,,I2,음식,I210,빵/도넛,I21001,빵/도넛,I56191,제과점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109960003,1,대지,996.0,3.0,경기도 수원시 영통구 영통동 996-3,411173177007.0,경기도 수원시 영통구 봉영로,1620.0,,4111710500109960003001214,대우월드마크영통,경기도 수원시 영통구 봉영로 1620,443851,16704,,4.0,,127.075858316337,37.255028632792
298492,MA010120220801418142,두꺼비집,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110080011,1,대지,1008.0,11.0,경기도 수원시 영통구 영통동 1008-11,411173177005.0,경기도 수원시 영통구 반달로,32.0,,4111710500110080011000974,,경기도 수원시 영통구 반달로 32,443470,16705,,,,127.075469473187,37.2508715488293
298813,MA010120220801366931,머꼬잡꼬,,I2,음식,I210,치킨,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109670002,1,대지,967.0,2.0,경기도 수원시 영통구 영통동 967-2,411174331088.0,경기도 수원시 영통구 봉영로1517번길,20.0,,4111710500109670002000625,극동풍림아파트,경기도 수원시 영통구 봉영로1517번길 20,443733,16699,,,,127.067109050789,37.2487514783894
298908,MA010120220801376895,갯마을세꼬시,,I2,음식,I201,한식,I20111,횟집,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109860009,1,대지,986.0,9.0,경기도 수원시 영통구 영통동 986-9,411174331086.0,경기도 수원시 영통구 봉영로1482번길,37.0,,4111710500109860009052596,,경기도 수원시 영통구 봉영로1482번길 37,443470,16695,,1.0,,127.067850905618,37.245261070422
299215,MA010120220801367778,토니치킨,,I2,음식,I210,치킨,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109630002,1,대지,963.0,2.0,경기도 수원시 영통구 영통동 963-2,411174331054.0,경기도 수원시 영통구 매영로310번길,36.0,,4111710500109630002000072,신성신안쌍용진흥아파트,경기도 수원시 영통구 매영로310번길 36,443470,16697,,,,127.066250670443,37.2534574379614
299561,MA010120220801378598,꽃찬찜닭,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110230004,1,대지,1023.0,4.0,경기도 수원시 영통구 영통동 1023-4,411173177003.0,경기도 수원시 영통구 매영로,414.0,,4111710500110230004051308,,경기도 수원시 영통구 매영로 414,443470,16702,,2.0,,127.076727166589,37.248493458784
299572,MA010120220801368991,경마식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109580002,1,대지,958.0,2.0,경기도 수원시 영통구 영통동 958-2,411173177007.0,경기도 수원시 영통구 봉영로,1617.0,,4111710500109580002003272,훼미리타워,경기도 수원시 영통구 봉영로 1617,443470,16703,,,,127.074307905351,37.2555211345615
299647,MA010120220801378819,중앙닭발,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100004,1,대지,1010.0,4.0,경기도 수원시 영통구 영통동 1010-4,411174331172.0,경기도 수원시 영통구 청명남로34번길,18.0,,4111710500110100004001175,성우테마21,경기도 수원시 영통구 청명남로34번길 18,443470,16705,,1.0,,127.07635643001,37.252085938716
299657,MA010120220801368883,분식나라김밥마을,,I2,음식,I210,김밥/만두/분식,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110240007,1,대지,1024.0,7.0,경기도 수원시 영통구 영통동 1024-7,411173012001.0,경기도 수원시 영통구 덕영대로,1699.0,,4111710500110240007000400,영통빌딩,경기도 수원시 영통구 덕영대로 1699,443470,16702,,,,127.077083046009,37.2479645865484
300102,MA010120220801369921,밥맛나는세상,,I2,음식,I210,김밥/만두/분식,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109960004,1,대지,996.0,4.0,경기도 수원시 영통구 영통동 996-4,411173177007.0,경기도 수원시 영통구 봉영로,1612.0,,4111710500109960004001202,보보스프라자,경기도 수원시 영통구 봉영로 1612,443470,16704,,,,127.074963402274,37.2544629657597
